id,menus_appeared,true_menus_count
306629,4,3
306638,4,3
306649,3,2
306651,2,1
306670,2,1
306680,2,1
306738,2,1
306758,4,3
306986,4,2
306989,2,1
307063,5,4
307099,5,4
307104,10,9
307137,2,1
307177,2,1
307218,2,1
307224,2,1
307275,4,3
307422,4,3
307450,3,2
307479,4,3
307538,8,4
307539,16,11
307540,7,6
307550,20,9
307556,6,5
307563,7,4
307564,2,1
307565,2,1
307566,2,1
307569,2,1
307572,3,2
307609,9,8
307612,13,11
307655,3,2
307674,2,1
307683,2,1
307687,2,1
307780,2,1
307820,1,2
307821,0,1
307822,0,1
307832,0,1
307833,0,1
307835,0,1
307837,0,1
307838,0,1
307840,0,1
307842,0,1
307845,0,1
307846,0,1
307848,0,1
307849,0,1
307855,0,1
307857,0,1
307858,0,1
307860,0,1
307917,5,4
307942,3,2
307970,3,2
308043,2,1
308052,2,1
308058,2,1
308080,2,1
308082,2,1
308155,2,1
308162,0,1
308169,4,2
308175,4,3
308179,3,2
308295,8,2
308335,2,1
308380,2,1
308381,5,4
308406,2,1
308458,11,6
308459,8,6
308460,8,4
308468,14,12
308498,28,25
308510,4,3
308517,2,1
308525,8,7
308589,3,1
308641,4,2
308643,2,1
308644,2,1
308646,2,1
308652,2,1
308654,2,1
308655,2,1
308656,2,1
308657,2,1
308658,2,1
308659,2,1
308667,2,1
308668,2,1
308669,5,3
308670,2,1
308711,2,1
308720,3,2
308781,2,1
308821,2,1
308898,2,1
308948,5,3
309141,4,3
309170,4,3
309173,3,2
309297,2,1
309389,2,1
309416,2,1
309436,5,2
309446,4,2
309498,2,1
309535,2,1
309536,3,2
309537,2,1
309538,2,1
309540,2,1
309541,2,1
309544,2,1
309545,2,1
309547,3,2
309548,4,3
309549,2,1
309552,2,1
309553,2,1
309555,2,1
309557,2,1
309576,2,1
309580,2,1
309581,2,1
309582,2,1
309658,6,3
309662,8,5
309663,4,2
309679,4,3
309689,4,2
309690,3,2
309730,2,1
309822,2,1
309826,2,1
309833,2,1
309865,4,3
309866,4,3
309867,3,2
309875,2,1
309882,4,3
309904,2,1
309917,2,1
309929,2,1
310019,2,1
310036,2,1
310056,3,2
310059,7,6
310060,3,2
310119,0,1
310130,0,1
310134,0,1
310135,0,1
310138,0,1
310139,0,1
310140,0,1
310141,0,1
310143,0,1
310167,2,1
310211,1,2
310214,0,1
310215,0,1
310216,0,1
310217,0,1
310218,0,1
310247,2,1
310248,2,1
310262,2,1
310263,3,1
310264,9,7
310266,2,1
310272,2,1
310273,12,5
310282,2,1
310284,3,2
310288,2,1
310298,5,4
310337,4,3
310485,4,3
310526,2,1
310539,7,6
310540,6,4
310542,2,1
310622,2,1
310623,2,1
310665,3,2
310667,9,8
310675,2,1
310676,2,1
310677,2,1
310680,2,1
310717,2,1
310728,2,1
310729,2,1
310739,3,2
310742,4,2
310744,2,1
310753,2,1
310777,2,1
310821,2,1
310836,2,1
310899,2,1
310904,3,2
310905,6,2
310922,4,1
310951,2,1
310952,2,1
310954,2,1
310955,12,2
310957,6,1
310958,6,1
310970,4,2
311005,4,3
311009,5,1
311019,3,2
311074,2,1
311076,4,2
311089,2,1
311093,2,1
311122,2,1
311131,2,1
311134,2,1
311136,2,1
311138,2,1
311142,2,1
311144,2,1
311153,4,1
311159,2,1
311207,2,1
311209,2,1
311210,2,1
311213,2,1
311216,2,1
311217,2,1
311218,2,1
311219,2,1
311220,2,1
311223,12,11
311224,2,1
311225,2,1
311226,5,4
311241,2,1
311307,4,1
311309,4,3
311310,2,1
311337,2,1
311362,2,1
311373,2,1
311375,2,1
311408,2,1
311412,3,1
311413,4,3
311431,4,3
311456,2,1
311460,5,4
311463,7,6
311481,5,4
311517,2,1
311520,2,1
311581,2,1
311616,2,1
311684,6,3
311692,4,2
311741,5,1
311759,3,2
311774,2,1
311776,2,1
311779,2,1
311781,2,1
311788,2,1
311821,2,1
311826,2,1
311828,2,1
312009,3,2
312042,2,1
312088,8,3
312090,6,3
312098,4,3
312128,2,1
312129,2,1
312164,2,1
312166,2,1
312167,2,1
312168,2,1
312169,2,1
312170,2,1
312172,3,2
312190,2,1
312219,3,2
312220,4,1
312221,2,1
312222,2,1
312223,3,2
312225,3,2
312226,2,1
312227,2,1
312229,2,1
312230,2,1
312232,3,2
312233,2,1
312235,3,2
312263,2,1
312265,2,1
312305,4,2
312306,4,2
312315,2,1
312369,4,2
312393,3,2
312412,3,2
312445,3,2
312532,3,2
312810,2,1
312814,2,1
313525,5,3
313652,2,1
313653,2,1
313654,2,1
313655,2,1
313656,2,1
313657,2,1
313658,2,1
313660,2,1
314115,2,1
314242,2,1
314246,2,1
314251,2,1
314253,2,1
314256,2,1
314265,2,1
314280,2,1
314377,2,1
314506,2,1
314530,2,1
314564,2,1
314588,2,1
314660,2,1
314663,3,2
314664,3,2
314672,2,1
314725,3,2
314755,2,1
314762,2,1
314781,2,1
314789,2,1
314792,2,1
314795,2,1
314797,2,1
314803,2,1
314805,2,1
314807,3,1
314808,2,1
314809,2,1
314811,2,1
314847,2,1
314849,2,1
314852,34,33
314998,4,2
315023,0,1
315027,0,1
315082,2,1
315227,3,2
315272,6,5
315348,2,1
315467,2,1
315686,2,1
315902,2,1
315920,2,1
315931,2,1
315965,2,1
315966,2,1
316017,2,1
316018,2,1
316019,3,1
316021,3,1
316022,3,1
316034,2,1
316035,3,1
316036,3,1
316037,7,2
316137,2,1
316139,3,2
316164,2,1
316166,2,1
316194,2,1
316236,3,2
316278,3,2
316328,2,1
316331,2,1
316333,2,1
316336,2,1
316461,2,1
316491,2,1
316492,2,1
316496,2,1
316501,4,3
316514,2,1
316515,6,5
316533,13,9
316599,2,1
316629,2,1
316645,3,2
316699,2,1
316766,2,1
316895,3,2
317030,2,1
317032,2,1
317059,3,1
317080,2,1
317081,2,1
317115,2,3
317119,3,1
317120,2,1
317121,2,1
317127,2,1
317133,2,1
317147,3,2
317175,2,1
317181,2,1
317266,2,1
317295,2,1
317386,2,1
317389,2,1
317390,2,1
317398,2,1
317434,2,1
317435,2,1
317437,2,1
317438,2,1
317440,2,1
317446,2,1
317634,2,1
317641,2,1
317645,2,1
317647,2,1
317648,2,1
317651,2,1
317653,2,1
317962,2,1
318072,4,2
318103,2,1
318124,2,1
318125,2,1
318340,0,1
318519,10,5
318557,2,1
318558,2,1
318559,2,1
318580,5,4
318659,2,1
318712,9,6
318732,2,1
318774,2,1
318811,3,2
318815,2,1
318864,2,1
318865,2,1
318866,2,1
318898,2,1
318902,3,2
318938,9,1
318948,2,1
319001,2,1
319011,2,1
319051,3,2
319054,2,1
319057,2,1
319065,3,2
319086,2,1
319088,2,1
319174,8,4
319175,8,4
319180,2,1
319181,2,1
319182,2,1
319199,2,1
319218,2,1
319234,4,2
319446,3,2
319525,2,1
319602,2,1
319610,3,1
319612,3,1
319613,2,1
319620,2,1
319622,2,1
319657,2,1
319857,4,1
319861,3,2
319868,2,1
319873,3,1
319894,2,1
319899,2,1
319913,2,1
319917,2,1
320234,3,2
320235,2,1
320496,2,1
320501,2,1
320506,2,1
320522,2,1
320633,2,1
320635,2,1
320637,2,1
320646,5,4
320649,4,2
320652,2,1
320675,4,2
320741,2,1
320743,2,1
320785,5,4
320811,2,1
320813,2,1
320882,2,1
321049,2,1
321051,2,1
321053,2,1
321065,2,1
321069,2,1
321072,2,1
321073,2,1
321093,2,1
321116,2,1
321117,2,1
321122,2,1
321129,2,1
321174,2,1
321390,2,1
321391,2,1
321392,2,1
322193,2,1
322195,2,1
322303,2,1
322357,2,1
322471,2,1
322475,2,1
322480,2,1
322630,7,6
322732,4,2
322756,4,3
322800,2,1
322801,2,1
322805,3,1
322813,2,1
322814,4,2
322833,2,1
322834,2,1
322835,2,1
322836,2,1
322838,2,1
322845,2,1
322848,2,1
322861,2,1
322865,2,1
322869,2,1
322901,2,1
322921,2,1
323385,2,1
323704,2,1
323948,2,1
324181,10,9
324459,2,1
324573,2,1
324583,2,1
324610,2,1
324613,4,3
324615,2,1
324617,2,1
324619,2,1
324630,2,1
324631,2,1
324635,10,7
324636,2,1
324718,2,1
324784,3,1
324792,2,1
324794,2,1
324796,2,1
324803,2,1
324811,2,1
324812,2,1
324814,2,1
324816,2,1
324836,2,1
324837,3,2
324838,2,1
324842,2,1
324844,2,1
324863,2,1
324926,2,1
325013,2,1
325014,2,1
325015,2,1
325020,2,1
325022,2,1
325026,2,1
325031,2,1
325036,2,1
325037,2,1
325038,2,1
325039,2,1
325045,2,1
325046,2,1
325051,2,1
325052,2,1
325053,2,1
325054,2,1
325055,2,1
325056,2,1
325057,2,1
325058,2,1
325082,2,1
325086,2,1
325088,3,2
325089,2,1
325090,2,1
325093,2,1
325094,2,1
325096,2,1
325141,3,2
325142,2,1
325203,5,4
325287,2,1
325288,2,1
325290,4,2
325294,4,2
325358,2,1
325392,4,3
325429,2,1
325430,3,1
325478,3,2
325479,2,1
325596,2,1
325598,2,1
325618,2,1
326106,2,1
326107,2,1
326392,5,4
326409,2,1
326435,2,1
326458,2,1
326581,2,1
326597,2,1
326599,3,2
326640,3,2
326715,2,1
326728,2,1
326885,2,1
326922,3,2
326928,2,1
326935,4,3
326946,2,1
326990,2,1
327092,2,1
327143,2,1
327156,3,2
327185,11,10
327286,2,1
327557,2,1
327609,2,1
327673,14,8
327675,13,8
327736,2,1
327756,2,1
327757,2,1
327811,2,1
327812,2,1
327814,3,1
327815,3,1
327828,2,1
327863,2,1
327884,2,1
327885,2,1
327898,2,1
327942,2,1
327943,2,1
328488,2,1
328500,2,1
328606,11,6
328607,8,4
328609,7,4
328650,3,2
328702,2,1
328843,2,1
328903,2,1
329112,2,1
329120,2,1
329218,8,4
329219,8,4
329220,9,5
329224,6,4
329275,2,1
329276,2,1
329278,2,1
329445,3,1
329451,2,1
329452,2,1
329481,2,1
329484,2,1
329523,5,4
329531,7,5
329676,2,1
329678,2,1
329679,2,1
329684,2,1
329685,3,2
329686,2,1
329687,2,1
329689,2,1
329772,2,1
329774,2,1
329775,2,1
330445,2,1
330524,2,1
330526,2,1
330527,3,1
330528,2,1
330529,2,1
330530,2,1
330531,4,2
330532,2,1
330533,2,1
330534,2,1
330535,3,2
330536,2,1
330537,2,1
330538,2,1
330539,2,1
330540,2,1
330541,2,1
330542,2,1
330543,2,1
330544,2,1
330545,2,1
330546,2,1
330547,2,1
330548,2,1
330550,2,1
330551,2,1
330552,2,1
330553,2,1
330554,2,1
330555,2,1
330556,2,1
330557,2,1
330558,2,1
330560,2,1
330561,2,1
330562,2,1
330563,2,1
330564,2,1
330565,2,1
330566,2,1
330567,2,1
330568,2,1
330569,2,1
330570,2,1
330572,2,1
330573,2,1
330574,2,1
330575,2,1
330576,2,1
330577,3,2
330578,2,1
330579,2,1
330580,2,1
330581,2,1
330582,2,1
330583,2,1
330584,2,1
330585,2,1
330586,2,1
330587,2,1
330588,2,1
331008,2,1
331038,3,2
331151,2,1
331158,3,2
331163,2,1
331242,8,1
331243,9,1
331272,2,1
331290,2,1
331324,2,1
331327,2,1
331332,2,1
331334,2,1
331735,2,1
331741,2,1
331742,2,1
331746,2,1
331757,2,1
331925,7,4
332028,7,4
332081,6,3
332084,10,7
332095,2,1
332362,2,1
332478,2,1
332479,2,1
332480,2,1
332481,3,1
332483,2,1
332484,2,1
332616,2,1
332634,3,1
332643,2,1
332644,2,1
332667,2,1
332767,2,1
332768,2,1
332775,2,1
332796,2,1
332898,2,1
332976,2,1
332991,2,1
333025,2,1
333026,2,1
333028,64,63
333088,5,2
333277,2,1
333435,3,1
333547,2,1
333548,2,1
333550,2,1
333551,2,1
333552,2,1
333553,2,1
333554,2,1
333555,2,1
333556,2,1
333557,2,1
333558,2,1
333559,2,1
333560,2,1
333561,2,1
333562,2,1
333563,2,1
333564,2,1
333565,2,1
333569,2,1
333621,0,1
333689,2,1
333696,2,1
333722,2,1
333729,2,1
333730,2,1
333731,2,1
333732,2,1
333733,2,1
333734,2,1
333735,2,1
333761,2,1
333818,2,1
333819,2,1
333865,2,1
333887,2,1
333902,2,1
333927,2,1
333960,3,1
333962,2,1
333964,2,1
334035,5,4
334037,2,1
334071,2,1
334092,2,1
334098,2,1
334160,2,1
334210,2,1
334225,2,1
334330,6,3
334378,2,1
334397,2,1
334403,2,1
334415,2,1
334437,2,1
334448,2,1
334457,2,1
334518,8,1
334519,8,1
334520,8,1
334522,8,1
334523,8,1
334524,8,1
334525,9,1
334565,2,1
334571,3,2
334622,2,1
334636,2,1
334721,2,1
334724,2,1
334735,3,1
335005,2,1
335050,2,1
335051,2,1
335052,2,1
335074,2,1
335117,2,1
335139,3,2
335141,3,2
335299,3,2
335332,2,1
335602,2,1
335604,2,1
335606,2,1
335629,2,1
335684,2,1
336133,3,1
336135,2,1
336138,2,1
336143,2,1
336240,2,1
336242,3,2
336302,2,1
336308,2,1
336311,2,1
336485,3,2
336494,4,2
336495,2,1
336496,2,1
336497,3,2
336507,3,2
336508,3,2
336509,3,2
336512,3,2
336513,4,2
336514,3,2
336515,3,2
336516,3,2
336542,4,2
336543,5,3
336544,3,2
336545,4,2
336547,8,2
336548,4,1
336552,2,1
336554,2,1
336555,2,1
336556,2,1
336557,2,1
336558,2,1
336559,3,1
336560,2,1
336571,5,1
336572,2,1
336573,2,1
336574,3,1
336575,2,1
336579,3,1
336593,2,1
336594,2,1
336609,2,1
336611,2,1
336612,2,1
336613,2,1
336635,4,1
336636,4,1
336639,4,1
336654,4,2
336675,2,1
336677,2,1
336678,3,2
336680,3,2
336682,3,2
336683,3,2
336685,3,2
336708,4,2
336711,4,2
336727,3,2
336728,2,1
336729,6,2
336732,4,2
336753,5,4
336792,2,1
336827,6,5
336831,4,3
336836,3,2
336845,6,2
336846,2,1
336847,6,2
336848,2,1
336849,2,1
336851,2,1
336853,2,1
336855,2,1
336883,3,2
336884,3,2
336885,3,2
336886,3,2
336887,3,2
336888,3,2
336889,3,2
336893,4,2
336937,5,3
336958,4,2
336960,4,2
336962,3,2
336963,3,2
336964,3,2
336965,4,2
336966,2,1
337008,7,2
337010,2,1
337012,5,1
337015,4,2
337016,2,1
337056,5,3
337118,4,2
337120,4,2
337121,2,1
337123,4,2
337232,3,2
337237,3,2
337250,3,2
337255,2,1
337256,5,2
337301,3,1
337357,2,1
337360,2,1
337361,2,1
337391,2,1
337470,5,4
337559,3,2
337560,2,1
337562,2,1
337603,3,1
337604,3,2
337628,4,2
337629,3,2
337630,4,2
337631,3,2
337632,3,2
337643,3,2
337709,4,2
337714,5,4
337815,4,2
337816,3,2
337819,3,2
337825,3,2
337849,2,1
337850,3,2
337853,3,1
337859,2,1
337860,2,1
337861,2,1
337862,2,1
337865,2,1
337878,5,2
337880,5,2
337909,2,1
337911,2,1
337912,3,1
337934,2,1
337975,2,1
338016,2,1
338083,2,1
338085,2,1
338216,2,1
338319,6,3
338499,2,1
338509,2,1
338511,2,1
338513,2,1
338516,2,1
338518,2,1
338519,2,1
338580,2,1
338616,2,1
338642,2,1
338651,2,1
338652,2,1
338655,2,1
338656,3,1
338660,2,1
338661,3,1
338666,2,1
338674,2,1
338675,2,1
338833,2,1
339467,3,2
339523,2,1
339526,2,1
339545,2,1
339570,2,1
339572,4,2
339575,2,1
339578,2,1
339585,3,2
339592,3,2
339603,2,1
339606,2,1
339639,2,1
339652,2,1
339653,2,1
339686,2,1
339697,2,1
339704,3,2
339738,2,1
339859,2,1
339860,2,1
339863,3,2
339870,7,6
339910,2,1
339940,3,2
339954,2,1
339965,2,1
339982,2,1
340001,2,1
340043,3,2
340046,2,1
340055,2,1
340125,2,1
340207,2,1
340260,3,2
340330,2,1
340333,2,1
340334,2,1
340485,2,1
340488,2,1
340491,2,1
340492,2,1
340504,2,1
340549,3,1
340550,2,1
340571,2,1
340572,2,1
340574,2,1
340620,2,1
340708,2,1
340762,2,1
340780,2,1
340784,2,1
340790,3,2
340858,2,1
340911,2,1
340914,2,1
340955,2,1
340997,2,1
341009,3,1
341022,2,1
341026,3,1
341046,3,1
341048,2,1
341052,2,1
341086,2,1
341183,2,1
341214,2,1
341261,2,1
341264,2,1
341267,2,1
341270,2,1
341271,2,1
341366,2,1
341369,2,1
341393,2,1
341535,2,1
341551,4,3
341553,3,2
341629,2,1
341709,2,1
341710,2,1
341711,2,1
341767,2,1
341782,2,1
341785,4,2
341787,3,1
341840,6,3
341843,2,1
341883,9,8
341923,5,4
342015,2,1
342041,2,1
342042,2,1
342048,2,1
342049,2,1
342052,2,1
342062,3,2
342084,3,2
342108,2,1
342114,2,1
342164,2,1
342168,2,1
342173,2,1
342379,2,1
342404,2,1
342483,3,2
342558,2,1
342620,4,2
342644,2,1
342654,3,1
342806,2,1
342975,2,1
342992,2,1
343000,3,1
343001,2,1
343006,2,1
343010,2,1
343022,2,1
343031,2,1
343047,2,1
343413,2,1
343478,3,1
343497,3,1
343550,2,1
343551,3,2
344097,2,1
344150,2,1
344151,2,1
344155,2,1
344156,2,1
344157,2,1
344159,2,1
344160,2,1
344161,2,1
344165,2,1
344208,4,1
344219,2,1
344264,2,1
344340,2,1
344345,2,1
344347,3,1
344399,2,1
344413,2,1
344414,2,1
344415,2,1
344418,2,1
344419,2,1
344420,2,1
344421,2,1
344422,2,1
344423,2,1
344434,2,1
344435,2,1
344468,2,1
344470,2,1
344471,3,1
344472,2,1
344473,3,1
344474,2,1
344475,3,1
344478,3,1
344480,2,1
344481,2,1
344482,3,1
344485,2,1
344498,2,1
344511,2,1
344512,2,1
344610,2,1
344638,2,1
344639,2,1
344886,3,1
344931,2,1
344971,2,1
345132,2,1
345153,2,1
345154,2,1
345155,3,1
345158,2,1
345165,3,1
345167,3,1
345170,2,1
345171,2,1
345175,2,1
345186,2,1
345188,2,1
345192,2,1
345333,2,1
345340,2,1
345371,2,1
345413,2,1
345614,2,1
345618,2,1
345626,2,1
345629,2,1
345633,2,1
345637,2,1
345638,2,1
345646,2,1
345690,2,1
345729,2,1
345733,2,1
345775,2,1
345784,2,1
345787,2,1
346039,2,1
346040,2,1
346041,2,1
346042,2,1
346047,2,1
346050,2,1
346051,2,1
346052,2,1
346062,2,1
346063,2,1
346074,2,1
346077,2,1
346090,2,1
346091,2,1
346190,2,1
346319,2,1
346388,2,1
346418,2,1
346423,2,1
346612,2,1
346747,3,1
346758,3,1
346766,2,1
346768,2,1
346774,2,1
346775,2,1
346776,2,1
346793,2,1
346965,2,1
346969,2,1
346970,3,1
346971,2,1
346973,3,1
346974,2,1
346975,2,1
346983,3,1
347049,2,1
347050,2,1
347559,2,1
347560,2,1
347639,2,1
347791,2,1
347973,2,3
347976,1,2
347979,1,2
347985,2,3
348039,1,2
348040,1,2
348041,1,2
348042,1,2
348043,1,2
348044,1,2
348045,2,3
348046,2,3
348048,2,3
348049,1,2
348050,2,3
348053,1,2
348054,1,2
348056,1,2
348058,0,1
348059,2,3
348060,2,3
348061,2,3
348062,2,3
348063,2,3
348085,2,1
348089,2,1
348134,2,1
348135,2,1
348149,2,1
348160,2,1
348161,2,1
348162,2,1
348163,2,1
348281,2,1
348283,2,1
348284,2,1
348344,3,1
348377,2,1
348381,2,1
348382,2,1
348475,2,1
348531,2,1
348582,2,1
348891,2,1
348894,2,1
348918,2,1
349033,2,1
349034,2,1
349271,2,1
349272,2,1
349405,0,1
349406,0,1
349407,0,1
349408,0,1
349411,0,1
349500,0,1
349510,0,1
349511,0,1
349512,0,1
349518,0,1
349519,0,1
349520,0,1
349521,0,1
349560,2,1
349561,2,1
349614,2,1
349644,2,1
349674,17,16
349707,14,13
349710,15,14
349723,18,17
349733,23,22
349768,41,4
349769,16,15
349774,31,4
349776,29,4
349780,30,3
349788,3,2
349789,28,27
349792,27,26
349796,4,3
349816,9,8
349826,10,7
349833,10,2
349834,10,2
349837,5,2
349838,15,3
349839,8,2
349840,4,2
349841,11,2
349842,11,2
349843,11,2
349844,6,2
349845,13,3
349846,23,3
349849,29,2
349852,3,2
349854,16,2
349857,32,2
349870,6,5
349874,37,3
349880,179,92
349881,181,93
349999,27,26
350150,8,7
350153,8,7
350156,15,10
350158,2,1
350192,46,45
350245,3,2
350249,3,2
350250,3,2
350252,5,3
350308,49,48
350341,3,2
350343,4,2
350344,3,2
350348,3,2
350356,7,2
350357,7,2
350358,6,2
350359,12,2
350360,7,2
350361,6,2
350362,12,2
350363,4,3
350364,5,3
350365,5,3
350379,5,2
350382,5,2
350468,15,14
350470,9,7
350471,5,4
350484,8,7
350509,19,13
350528,32,26
350541,30,29
350542,31,30
350543,2,1
350544,2,1
350545,5,4
350546,6,3
350548,4,2
350550,4,2
350552,4,2
350575,2,1
350587,4,3
350592,9,7
350611,2,1
350628,22,21
350643,4,3
350723,4,2
350803,2,1
350854,2,1
350856,2,1
350888,2,1
350889,2,1
350891,2,1
350907,2,1
350909,3,2
350911,2,1
350913,3,1
350914,6,2
350915,2,1
350916,2,1
350917,3,1
350941,2,1
350942,5,3
350943,2,1
350945,3,1
350946,2,1
350947,2,1
350949,2,1
350950,2,1
350952,6,4
350972,2,1
351003,2,1
351045,2,1
351059,10,8
351061,9,8
351154,2,1
351164,2,1
351165,2,1
351201,2,1
351203,12,10
351212,3,2
351270,10,9
351293,9,8
351311,3,2
351314,4,2
351336,15,14
351339,19,18
351353,2,1
351369,2,1
351413,8,6
351415,8,6
351416,6,5
351427,2,1
351444,2,1
351450,2,1
351453,2,1
351473,2,1
351474,2,1
351519,31,30
351692,3,2
351705,4,2
351708,12,11
351709,5,3
351711,4,2
351712,4,2
351714,4,2
351715,4,2
352039,2,1
352094,3,1
352095,3,1
352121,6,5
352126,14,8
352142,2,1
352201,6,5
352242,3,2
352244,2,1
352253,3,2
352255,2,1
352311,6,4
352326,4,2
352328,3,2
352333,4,3
352335,2,1
352342,2,1
352344,4,2
352351,2,1
352371,3,2
352373,2,1
352375,2,1
352377,9,6
352379,2,1
352413,3,1
352498,26,25
352503,10,9
352547,9,3
352593,2,1
352594,2,1
352624,2,1
352701,2,1
352707,13,10
352713,5,4
352729,5,4
352743,8,7
352959,5,3
352963,6,3
352964,5,3
352965,5,3
352966,6,3
352967,6,3
352968,5,3
352969,3,2
352970,3,2
353040,9,8
353059,4,3
353060,4,3
353061,5,4
353189,2,3
353233,2,1
353240,2,1
353262,3,2
353265,3,2
353293,2,1
353327,24,23
353351,2,1
353352,2,1
353359,10,9
353411,42,28
353645,3,2
353673,2,1
353675,2,1
353678,2,1
353680,3,2
353681,2,1
353768,4,3
354000,5,4
354016,2,1
354063,2,1
354076,2,1
354154,4,3
354155,6,5
354166,14,10
354299,5,3
354301,8,5
354314,3,2
354355,4,3
354383,3,2
354385,12,11
354391,5,3
354395,3,2
354396,2,1
354397,2,1
354398,2,1
354400,8,4
354402,2,1
354408,2,1
354428,2,1
354488,2,1
354502,2,1
354540,10,9
354640,7,6
354641,5,3
354714,5,3
354822,2,1
354889,3,1
354891,2,1
354892,2,1
354895,2,1
354937,2,1
354939,2,1
354960,7,6
355185,2,1
355207,3,2
355211,0,1
355213,0,1
355214,0,1
355215,0,1
355216,0,1
355217,0,1
355218,0,1
355219,0,1
355220,0,1
355221,0,1
355222,0,1
355223,0,1
355224,0,1
355227,0,1
355269,7,5
355351,12,10
355373,2,1
355374,2,1
355375,2,1
355376,2,1
355377,2,1
355378,2,1
355379,2,1
355388,4,3
355426,2,1
355428,3,2
355436,4,1
355446,2,1
355487,2,1
355525,8,4
355613,4,3
355614,2,1
355620,2,1
355623,2,1
355625,2,1
355626,2,1
355690,3,1
355713,2,1
355757,4,3
355758,4,3
355761,5,3
355763,4,3
355764,5,3
355767,4,3
355770,5,4
355795,4,3
355810,2,1
355960,4,2
355962,2,1
355972,28,24
355973,18,17
355996,4,3
355998,2,1
356006,2,1
356061,6,4
356081,2,1
356086,2,1
356120,4,3
356143,7,6
356150,2,1
356233,4,2
356236,7,6
356334,3,1
356373,2,1
356376,3,2
356387,2,1
356388,3,1
356389,3,1
356390,2,1
356392,2,1
356393,4,2
356394,2,1
356396,2,1
356398,2,1
356458,3,2
356473,3,2
356475,2,1
356476,2,1
356477,2,1
356497,3,2
356539,9,7
356570,3,2
356655,2,1
356664,3,2
356862,3,2
357095,4,3
357104,2,1
357426,2,1
357431,2,1
357461,3,1
357462,2,1
357463,3,1
357465,2,1
357466,2,1
357467,4,2
357469,2,1
357470,2,1
357503,2,1
357514,2,1
357517,2,1
357529,2,1
357530,2,1
357535,2,1
357618,3,2
357619,3,2
357620,4,3
357622,2,1
357802,1,2
357803,1,2
357804,1,2
357805,1,2
357806,1,2
357827,2,1
357885,2,1
357886,2,1
357888,2,1
357889,3,2
357890,2,1
357891,2,1
357894,2,1
357897,2,1
357902,0,1
357994,2,1
357996,2,1
357997,2,1
358030,2,1
358043,3,2
358060,5,2
358379,0,1
358381,0,1
358382,0,1
358383,0,1
358384,0,1
358385,0,1
358386,0,1
358387,0,1
358388,0,1
358389,0,1
358390,0,1
358391,0,1
358392,0,1
358393,0,1
358394,0,1
358395,0,1
358396,0,1
358397,0,1
358398,0,1
358399,0,1
358400,0,1
358401,0,1
358534,3,2
358634,2,1
358637,2,1
358638,2,1
358639,2,1
358641,2,1
358806,2,1
358895,1,2
358899,1,2
358910,2,1
359106,3,2
359107,2,1
359109,2,1
359111,2,1
359114,2,1
359174,4,2
359382,2,1
359388,2,1
359391,2,1
359430,2,1
359473,2,1
359474,2,1
359481,6,4
359490,2,1
359498,2,1
359553,2,1
359554,2,1
359556,2,1
359572,2,1
359610,3,2
359613,2,1
359798,2,1
359799,2,1
359800,2,1
359902,2,1
359903,2,1
359904,2,1
359905,2,1
359910,2,1
359921,2,1
359925,2,1
359926,2,1
359938,2,1
359994,2,1
359995,6,3
360002,4,2
360065,2,1
360066,2,1
360165,2,1
360171,2,1
360174,2,1
360215,2,1
360302,2,1
360303,2,1
360304,2,1
360307,2,1
360631,2,1
360636,2,1
360637,2,1
360653,2,1
360664,2,1
360682,2,1
360689,2,1
360773,2,1
360774,2,1
360849,2,1
360887,2,1
360893,2,1
360968,2,1
361096,2,1
361098,4,1
361101,4,1
361192,2,1
361632,4,3
361702,4,1
361706,2,1
361707,3,2
361718,2,1
361726,3,1
361868,2,1
361913,2,1
362042,2,1
362255,2,1
362266,2,1
362277,2,1
362364,4,1
362485,3,2
362487,2,1
362732,2,1
362861,2,1
362862,2,1
363047,2,1
363061,3,2
363073,3,1
363142,2,1
363236,2,1
363237,2,1
363247,2,1
363275,2,1
363333,2,1
363382,2,1
363462,2,1
363479,2,1
363596,3,2
363636,2,1
363639,2,1
363726,2,1
363898,2,1
363924,2,1
364098,2,1
364103,2,1
364113,3,2
364233,2,1
364234,2,1
364235,2,1
364349,2,1
364357,2,1
364653,2,1
364674,2,1
364675,2,1
364676,2,1
364778,2,1
364854,2,1
365244,2,1
365245,6,5
365251,1,2
365299,2,1
365300,2,1
365301,2,1
365302,2,1
365303,2,1
365304,2,1
365305,2,1
365306,2,1
365307,2,1
365308,2,1
365528,2,1
365529,2,1
365535,2,1
365537,2,1
365553,2,1
365607,2,1
365626,2,1
365663,2,1
365706,2,1
365815,2,1
365838,2,1
365858,0,1
365939,2,1
365984,2,1
366225,2,1
366253,5,2
366323,2,1
366326,4,1
366342,2,1
366345,2,1
366499,2,1
366500,2,1
366615,2,1
366616,2,1
366778,2,1
366950,2,1
367055,3,2
367144,2,1
367147,2,1
367149,2,1
367200,2,1
367204,3,2
367231,2,1
367253,3,1
367398,2,1
367413,2,1
367415,2,1
367416,2,1
367417,2,1
367418,2,1
367419,2,1
367420,2,1
367466,2,1
367537,3,2
367540,7,2
367553,4,1
367554,4,2
367555,2,1
367556,2,1
367557,3,1
367558,3,1
367564,4,2
367566,3,1
367570,4,2
367571,3,1
367577,4,2
367613,8,2
367618,2,1
367713,2,1
367782,6,2
367822,4,2
